SourceTitle#ERulesId#Domain#EntryIntoForceDate#RegulatorySource#Paragraph#
GM1 ADR.OR.F.045(b)(9) Management system#ERULES-1963177438-18222#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(b)Regular meetings with staff, where information, actions and procedures are discussed, may also be used to communicate safety information.#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#AMC1 ADR.OR.F.045(b)(10) Management system#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#COMPLIANCE MONITORING#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(a)Compliance monitoring#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(1)The implementation and use of a compliance-monitoring process should enable the organisation responsible for the provision of AMS to monitor the organisation’s compliance with the relevant requirements of this Part, of Part-ADR.OPS, as well as with any other applicable regulatory requirements, or requirements established by the aerodrome operator or the air traffic services (ATS) provider.#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(2)The compliance-monitoring process should be properly implemented, maintained and continually reviewed and improved, as necessary.#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(3)Compliance monitoring should include a system to feed findings back to the accountable manager to ensure the effective implementation of corrective actions, as necessary.#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(4)The organisation responsible for the provision of AMS should monitor the consistent application of its procedures, and compliance with the applicable procedures of the aerodrome operator and of the ATS provider to ensure that the activities are performed safely. In doing so, the AMS provider should, as a minimum, and where appropriate, monitor compliance with:#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(i)its privileges;#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(ii)the manuals, logs, and records;#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(iii)the training standards;#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(iv)the required resources;#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(v)the management system procedures and manuals; and#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(vi)the activities of the organisation carried out under the supervision of the person nominated in accordance with point ADR.OR.F.065(a)(2).#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(b)Organisational set-up#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(1)To ensure that the organisation continues to meet the requirements of this Part and of other applicable parts, the accountable manager should designate a person responsible for compliance monitoring.#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(2)Compliance monitoring should be an independent function. If the person responsible for compliance monitoring has also another function, that person’s independence should be established by ensuring that audits and inspections are carried out by personnel that are not responsible for the function, procedure, etc., being audited.#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(3)Staff involved in compliance monitoring should have access to any part of the organisation and, as necessary, to any contracted organisation.#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(c)Compliance-monitoring documentation#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(1)Relevant documentation should include the relevant part(s) of the organisation’s management system documentation.#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(2)In addition, relevant documentation should also include the following:#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(i)terminology;#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(ii)specified activity standards;#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(iii)a description of the organisation;#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(iv)the allocation of duties and responsibilities;#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(v)procedures to ensure regulatory compliance;#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(vi)the compliance-monitoring programme which reflects:#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(A)the schedule of the monitoring programme;#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(B)audit procedures, including an audit plan that is implemented, maintained and continually reviewed and improved;#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(C)reporting procedures;#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(D)follow-up and corrective action procedures; and#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(E)the recording system;#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(vii)the training syllabus referred to in point (d)(2) below; and#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(viii)document control.#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(d)Training#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(1)Proper and thorough training is essential to optimise compliance. In order to achieve optimum outcome of such training, the AMS provider should ensure that all personnel understand the objectives as laid down in the AMS provider’s management system documentation.#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(2)The staff member responsible for managing compliance monitoring should receive training in this task. Such training should cover the compliance-monitoring requirements, the manuals and procedures related to the task, audit techniques, reporting, and recording.#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(3)The time should be provided to train the staff involved in compliance management, and for briefing the rest of the staff.#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(4)The allocation of time and resources should be based on the volume and complexity of the activities concerned.#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(e)Compliance monitoring — audit scheduling#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(1)Defined audit schedules to be completed during a specified period as well as a periodic review cycle for each audited area should be established. The compliance monitoring itself should also be audited according to a defined audit schedule. The schedule should allow for unscheduled audits when non-compliance data shows an increasing trend. Follow-up audits should be scheduled to verify that corrective action has been carried out, and that it has been effective and completed, in accordance with the policies and procedures specified in the aerodrome manual.#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(2)The management system’s key processes, procedures and the operation of the organisation responsible for the provision of AMS should be audited within the first 12 months from the date on which the declaration was first registered.#
AMC1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18227#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(3)Following that, the organisation responsible for the provision of AMS should consider the results of its safety (risk) assessments and of its past compliance-monitoring activities in order to adapt the period within which an audit or a series of audits should be conducted, to cover its management system’s key processes, procedures and operations in a manner and at intervals set out in the management system manual. This period should be consistent with the relevant Competent Authority’s oversight planning cycle and may be extended up to 36 months, in coordination with the Competent Authority, provided that there are no level 1 findings, and subject to the organisation responsible for the provision of AMS having a good record of addressing findings in a timely manner.#
GM1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18230#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#GM1 ADR.OR.F.045(b)(10) Management system#
GM1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18230#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#COMPLIANCE MONITORING — GENERAL#
GM1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18230#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(a)The person responsible for compliance monitoring may perform all audits and inspections themselves or may appoint one or more auditors by choosing staff, either from within or outside the organisation, which have the related competence as defined in point (d) of AMC2 ADR.OR.F.045(b)(10).#
GM1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18230#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(b)Regardless of the option chosen in point (a) above, the organisation ensures that the independence of the audit function is not affected, particularly in cases where staff that perform the audit or the inspection are also responsible for other functions within the organisation.#
GM1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18230#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(c)If external staff are used to perform compliance audits or inspections:#
GM1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18230#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(1)such audits or inspections would be performed under the responsibility of the person responsible for compliance monitoring; and#
GM1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18230#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(2)the organisation responsible for the provision of AMS remains responsible for ensuring that external staff have the appropriate knowledge, background and experience with regard to the activities being audited or inspected, including knowledge of and experience in compliance monitoring.#
GM1 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18230#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(d)The organisation responsible for the provision of AMS has the ultimate responsibility for the effectiveness of compliance monitoring, particularly for the effective implementation and follow-up of all corrective actions.#
AMC2 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18229#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#AMC2 ADR.OR.F.045(b)(10) Management system#
AMC2 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18229#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#RESPONSIBILITY FOR COMPLIANCE MONITORING#
AMC2 ADR.OR.F.045(b)(10) Management system#ERULES-1963177438-18229#Aerodromes;#16 December, 2020#ED Decision 2020/021/R#(a)The responsibility for compliance monitoring should:#
